Type,First Name,Last Name,Company,Email,Phone,Phone 2,Fax,Address,Address 2,City,State,Zip,APN,Property Address,Property City,Property County,Property State,Property Zip,Property Size,Short Legal Description,Offer Amount,Market Value,Assessed Value,Repair Estimate
Company,,,Besche Oil Co Inc,,,,,PO Box 277,,Waldorf,MD,20604,3-002500,Rt 5,Nr Leonardtown,St Mary's County,MD,,1.57,\1.57 Acres\Off Rt 5\Nr Leonardtown,,,87800,
Company,,,Chappelear Shirley A Trustee,,,,,3401 Love Point Rd,,Stevensville,MD,21666,3-004708,Old Breton Beach Road,G H Chappelears Subd,St Mary's County,MD,20650,0.1699,\Lot 33\Plat 4/330\G H Chappelears Subd,,,24500,
Company,,,Southstar Limited Partnership,,,,,PO Box 2000 C/O Chaney Enterprises,,Gambrills,MD,21054,3-004775,Parsons Mill Road,Loveville,St Mary's County,MD,,168.16,\168.16 Acres\R/S Parsons Mill Rd\Loveville,,,31500,
Company,,,Southstar Limited Partnership,,,,,PO Box 2000 C/O Chaney Enterprises,,Gambrills,MD,21054,3-004791,Friendship School Road,Nr Leonardtown,St Mary's County,MD,,73.78,\73.78 Acres\S/E Friendship School Rd\Nr Leonardtown,,,13800,
Company,,,Gott Company Inc The,,,,,PO Box 540,,Prince Frederick,MD,20678,3-005127,26 Sf St,Leonardtown,St Mary's County,MD,,0.6163,"\26,850 Sf\E/S Md 5\Leonardtown",,,67100,
Company,,,Guy Ronald N Trustee & Denise T Trustee,,,,,23388 Maypole Rd,,Leonardtown,MD,20650,3-005607,23388 Maypole Road,Leonardtown,St Mary's County,MD,20650,1.68,\1.68 Acres\S/S Maypole Rd\Leonardtown,,,88400,
Company,,,Costante Robert E Trustee & Carol C Trustee,,,,,36939 Creek Haven Dr,,West Fenwick,DE,19975,3-005917,21655 Rose Bank Road,Combs Creek,St Mary's County,MD,,5.6,\5.6 Acres\21655 Rose Bank Rd\Combs Creek,,,72800,
Company,,,Deanmudd Property Llc,,,,,26960 Three Notch Rd,,Mechanicsville,MD,20659,3-007243,22670 Budds Creek Road,Part Of Hopton Park,St Mary's County,MD,20650,102.96,\Northern Tract - 102\Plat 72/84\Part Of Hopton Park,,,16000,
Company,,,Commissioners Of St Marys County,,,,,PO Box 653,,Leonardtown,MD,20650,3-007863,Saint Johns Road,Part Of Vanhoffles,St Mary's County,MD,20636,0.4,"\17,424 Sq Ft\S/S Saint Johns Rd\Part Of Vanhoffles",,,66000,
Company,,,Arundel Corporation The,,,,,Indirect Tax Department 1200 Urban,,Birmingham,AL,35242,3-009807,Rt 244,Leonardtown,St Mary's County,MD,20650,154.83,\154.83 Acres\W/S Md Rt 244\Leonardtown,,,34800,
Company,,,Commissioners Of St Marys County,,,,,PO Box 653,,Leonardtown,MD,20650,3-011844,Long Leaf Lane,St Clements Woods,St Mary's County,MD,,0.4591,St Clements Woods\Lots 34-43 Blk 19\Section 2\St Clements Wo,,,21700,
Company,,,Real Investment 2 Llc A Maryland Limited Liability Compa,,,,,21975 Philip Dr,,Leonardtown,MD,20650,3-013138,Rt 5,Loveville,St Mary's County,MD,20650,63,\63 Acres\W/S Md Rt 5\Loveville,,,12200,
Company,,,Jones Virginia C Trustee,,,,,9804 Sunset Dr C/O Thomas E Jones,,Rockville,MD,20850,3-013251,Fairgrounds Road,Green Meadows,St Mary's County,MD,,143.18,\143.18 Acres\Plat 45/34\Green Meadows,,,26800,
Company,,,Commissioners Of Leonardtown The,,,,,PO Box 1,,Leonardtown,MD,20650,3-015238,Rt 5,Leonardtown,St Mary's County,MD,,1.86,\1.86 Ac\E/S Rt 5\Leonardtown,,,80300,
Company,,,American Province Of Xavieran Brothers,,,,,4409 Frederick Ave,,Baltimore,MD,21229,3-015521,Saint Andrews Church Road,Leonardtown,St Mary's County,MD,20650,58.58,\58.58 Acres\S/S St Andrews Church Rd\Leonardtown,,,10900,
Company,,,Bennett Homes Llc,,,,,PO Box 530,,Leonardtown,MD,20650,3-016242,41835 Carly Elizabeth Lane,Madel Property,St Mary's County,MD,20650,0.706,Madel Property\Lot 5\Plat 58/75\Madel Property,,,80500,
Company,,,Maryland National Bank Attn Corp Real Estates Assessments,,,,,Nc1-001-03-81 101 N Tryon St,,Charlotte,NC,28255,3-016560,,Leonardtown,St Mary's County,MD,,0.1056,"\4,600 Sq Ft\Parking Lot\Leonardtown",,,79800,
Company,,,Mattingly Aubrey F Trustee Victoria P Mattingly Trustee,,,,,23445 Cedar Lane Rd,,Leonardtown,MD,20650,3-017389,23000 Cedar Lane Road,,St Mary's County,MD,,0.92,\40075 Sf\R/S Cedar Lane\,,,83600,
Company,,,Mattingly Aubrey F Trustee & Victoria P Trustee,,,,,23445 Cedar Lane Rd,,Leonardtown,MD,20650,3-017397,23445 Cedar Lane Road,Leonardtown,St Mary's County,MD,20650,83.21,\83.21 Acres\Cedar Lane Rd\Leonardtown,,,15600,
Company,,,Mattingly Aubrey F Trustee & Victoria P Trustee,,,,,23445 Cedar Lane Rd,,Leonardtown,MD,20650,3-017427,23445 Cedar Lane Road,St Peters,St Mary's County,MD,20650,200,\200 Acres\Cedar Lane Rd\St Peters,,,26200,
Company,,,Mattingly Aubrey F Trustee & Victoria P Trustee,,,,,23445 Cedar Lane Rd,,Leonardtown,MD,20650,3-017451,23445 Cedar Lane Road,Leonardtown,St Mary's County,MD,20650,142,\142 Acres\Cedar Lane Rd\Leonardtown,,,21300,
Company,,,Miedzinski Investments Inc,,,,,PO Box 348,,Leonardtown,MD,20650,3-018032,22705 Lawrence Ave,Lawrence Ave,St Mary's County,MD,,0.2437,\Lot 337\Also Parcel 196\Lawrence Ave,,,93200,
Company,,,Burch Oil Company Inc A Maryland Corporation,,,,,PO Box 8,,Hollywood,MD,20636,3-018199,Lawrence Road,,St Mary's County,MD,,0.2906,"Boundary Line Adj Plat\Lot 502-2 12,658 Sf\Plat 60/106E Ave\",,,98200,
Company,,,Big Chestnut Llc,,,,,21909 Three Notch Rd,,Lexington Park,MD,20653,3-018261,Big Chestnut Road,Preserve At Big Chestnut,St Mary's County,MD,,5.2,Preserve At Big Chestnut\5.208 Acres\Plats 61/46 & 66/125\Pr,,,65000,
Company,,,O'Hara F Sonia & Bischoff Douglas A Trustee,,,,,77 Inness Dr C/O Douglas A Bischoff,,Tarpon Springs,FL,34689,3-019470,Wathen Road,Nr Compton,St Mary's County,MD,20650,11.1,\11.1 Acres\E/S Wathen Rd\Nr Compton,,,18900,
Company,,,Steuart Investment Company A Delaware Corporation,,,,,5454 Wisconsin Ave Ste 700,,Chevy Chase,MD,20815,3-020355,Breton Beach Road,Leonardtown,St Mary's County,MD,20650,2.92,\2.9233 Acres\Breton Beach Rd\Leonardtown,,,94600,
Company,,,Ryan James N & Angela M Trustees The Ryan Family Revocable T,,,,,1142 Via Bolzano,,Santa Barbara,CA,93111,3-021483,Big Chestnut Road,Compton,St Mary's County,MD,,2.03,\Par 97 & 98 2.03 Ac\Plat 66/95\Compton,,,90100,
Company,,,Commissioners Of St Marys County,,,,,PO Box 653,,Leonardtown,MD,20650,3-021939,Long Leaf Lane,Saint Clement Woods,St Mary's County,MD,,0.9183,Saint Clement Woods\Lots 36 Thru 45\Lots 16 Thru 25 Blk 15\S,,,10500,
Company,,,St Paul'S Methodist Church Board Of Trustees,,,,,PO Box 53 C/O E F Burch,,Clements,MD,20624,3-022714,N Rt 5,Part Of Buena Vista,St Mary's County,MD,20650,1.46,\1.46 Acres - Cemeter\N/E Md Rt 5\Part Of Buena Vista,,,23600,
Company,,,Steuart Petroleum Company,,,,,5454 Wisconsin Ave Ste 700,,Chevy Chase,MD,20815,3-024482,S Rt 245,Nr Hollywood,St Mary's County,MD,,0.98,"\42,688 Sq Ft\S/E Md Rt 245\Nr Hollywood",,,80900,
Company,,,Steuart Petroleum Company,,,,,5454 Wisconsin Ave Ste 700,,Chevy Chase,MD,20815,3-024490,Pin Cushion Road,Leonardtown,St Mary's County,MD,20650,1,\1.00 Acre\W/S Pin Cushion Rd\Leonardtown,,,85000,
Company,,,Thorne Earl S Co Trustee & Veronica M Co Trustee,,,,,255 Dorsey Rd PO Box 32,,Prince Frederick,MD,20678,3-025497,,Satisfaction,St Mary's County,MD,,1,\1 Ac\\Satisfaction,,,85000,
Company,,,Cerj Llc A Maryland Limited Liability Co,,,,,36180 Manor School Rd,,Chaptico,MD,20621,3-026523,21755 Joe Hazel Road,Compton,St Mary's County,MD,,18.2,\18.20 Acres\Off Rt 243 W/Combs Creek\Compton,,,92500,
Company,,,Redman Robert A Trustee Revocable Trust Agreement,,,,,20187 Piney Point Rd,,Callaway,MD,20620,3-026612,Maypole Road,Leonardtown,St Mary's County,MD,,2,\2 Ac\S/S Maypole Rd\Leonardtown,,,90000,
Company,,,Wathen Kenneth L & Family Ltd Ptnrshp 7,,,,,PO Box 276,,Leonardtown,MD,20650,3-026833,,Stacia Springs,St Mary's County,MD,,1.94,\Residue\Plat 27/46\Stacia Springs,,,89700,
Company,,,Boczar Gregory E Trustee Marilyn L Boczar Trustee,,,,,1427 North Mckinley Rd,,Arlington,VA,22205,3-026949,Drury Lane,Rosebank,St Mary's County,MD,20650,2.18,\2.18 Acres\Plat 46/95\Rosebank,,,18100,
Company,,,Wathen Nancy L Trustee,,,,,45999 Clarks Rd,,California,MD,20619,3-027023,Wathen Road,Hopton Park,St Mary's County,MD,20650,101.11,\101.11 Acres\End Of Wathen Rd\Hopton Park,,,17000,
Company,,,Vannatta John O Trustee & Carolyn P Trustee,,,,,22472 Sparrow Ct,,Leonardtown,MD,20650,3-027783,22472 Sparrow Ct,Society Hill,St Mary's County,MD,20650,1.88,Society Hill\Lot 24\Section 12D\Society Hill,,,24300,
Company,,,Vannatta John O Trustee & Carolyn P Trustee,,,,,22472 Sparrow Ct,,Leonardtown,MD,20650,3-027813,22472 Sparrow Ct,Society Hill,St Mary's County,MD,20650,0.5925,Society Hill\Lot 25\Sec 12D Plat 11/60\Society Hill,,,21600,
Company,,,Bear Builders Llc,,,,,PO Box 1537,,Leonardtown,MD,20650,3-028542,,Tudor Hall,St Mary's County,MD,,0.3,"\Lots 1,2\\Tudor Hall",,,92800,
Company,,,Lytle Wayman H & Joan F Trustees,,,,,8430 Brook Road,,Mclean,VA,22102,3-028550,Society Hil,Society Hill,St Mary's County,MD,,0.5,Society Hill\Lot 282\Sec 2 Plat 4/32\Society Hill,,,35300,
Company,,,Wildewood Residential Llc,,,,,11710 Plaza America Dr Ste 1100,,Reston,VA,20190,3-028674,23405 Lawrence Hayden Road,Hollywood,St Mary's County,MD,20636,271.39,\271.39 Acres\Lawrence Hayden Rd (End)\Hollywood,,,64700,
Company,,,Phd Iii Llc,,,,,PO Box 530,,Leonardtown,MD,20650,3-034062,Church St,Church St,St Mary's County,MD,20650,0.1652,"\Lot 5- 7,194 Sq Ft\Plat 15/51\Church St",,,82900,
Company,,,Southstar Limited Partnership,,,,,PO Box 2000 C/O Chaney Enterprises,,Gambrills,MD,21054,3-034283,Maypole Road,Leonardtown,St Mary's County,MD,20650,215.3,\Parcels 1 & 2 - 215.\Maypole Rd\Leonardtown,,,40300,
Company,,,Guy Robin Marie Trustee Revocable Living Trust The,,,,,41897 Green Hills Ln,,Leonardtown,MD,20650,3-034631,41925 Green Hills Lane,P/O Green Hills,St Mary's County,MD,,1.5,\Lot 3\Plat 27/11\P/O Green Hills,,,79000,
Company,,,Guy Distributing Real Estate Llc,,,,,PO Box 307,,Leonardtown,MD,20650,3-034674,Rt 5,Leonardtown,St Mary's County,MD,,0.76,\33106 Sq Ft\W/S Rt 5\Leonardtown,,,21800,
Company,,,Leonardtown Volunteer Fire Department Inc The,,,,,PO Box 50,,Leonardtown,MD,20650,3-034690,21860 Rose Bank Road,Cherry Cove,St Mary's County,MD,20650,3.81,\3.811 Acres\Plat 16/90\Cherry Cove,,,67400,
Company,,,Clara Artemesia Limited Partnershi,,,,,PO Box 7,,Rehoboth Beach,DE,19971,3-035271,Breton Beach Road,Cintra,St Mary's County,MD,20650,310.26,\310.26 Acres\Plat 59/88\Cintra,,,50400,
Company,,,Tsirigotis Family Lmtd Liability Partnership The,,,,,18337 River Rd,,Tall Timbers,MD,20690,3-035492,22226 Archer St,Saint Clements Shores,St Mary's County,MD,20650,9.18,Saint Clements Shores\Lots 8 & 9\Block 33\St Clements Shores,,,83700,
Company,,,St Marys County Metropolitan Commission,,,,,43990 Commerce Ave,,Hollywood,MD,20636,3-035689,40771 Meadow Dr,Soc Hill Rd Soc Hil,St Mary's County,MD,,1.76,\Res Area 1.76 Acre\South Of Meadow Dr &\Soc Hill Rd Soc Hil,,,102000,
Company,,,Wilkes Donald D Trustee & Darlene J Trustee,,,,,8606 Greeley Blvd,,Springfield,VA,22152,3-035867,20765 Waterside Dr,Breton Beach,St Mary's County,MD,20650,0.1983,\Unplated Lots 160-16\P/O Higgins\Breton Beach,,,69500,
Company,,,Anderson John H & Marion H Trsts & Family Trust,,,,,13 Bowie Ct,,Rockville,MD,20852,3-035875,,Breton Beach Subd,St Mary's County,MD,,0.4114,\Unplated Lts\5 1/2 D & All Of E\Breton Beach Subd,,,75700,
Company,,,State Rd Commission,,,,,301 W Preston St,,Baltimore,MD,21201,3-036073,Rt 5,,St Mary's County,MD,,0.5,"\21,780 Sf\E/S Rt 5\",,,62100,
Company,,,Parker Catherine E Trustee Declaration Of Trust,,,,,4001 Mariner Ct C/O Michael Parker,,Dunkirk,MD,20754,3-036197,Bayside Road,Leonardtown,St Mary's County,MD,,53.58,\53.58 Acres\E/S Bayside Rd\Leonardtown,,,10000,
Company,,,Maryland National Bank Attn Corp Real Estates Assessments,,,,,Nc1-001-03-81 101 N Tryon St,,Charlotte,NC,28255,3-036294,Washington St,Leonardtown,St Mary's County,MD,,0.233,\Parking Area\S/S Washington St\Leonardtown,,,99800,
Company,,,Commissioners Of Leonardtown The,,,,,22670 Washington St,,Leonardtown,MD,20650,3-036510,Church St,Leonardtown,St Mary's County,MD,20650,0.1148,\Alley\N/S Church Street\Leonardtown,,,50000,
Company,,,Mkg Enterprises Llc,,,,,PO Box 270,,Leonardtown,MD,20650,3-039439,Lawrence Ave,Leonardtown,St Mary's County,MD,,0.156,"\6,795 Sq Ft\Lawrence Avenue\Leonardtown",,,93400,
Company,,,Wathen Caroline K Trustee,,,,,40315 Drury Ln,,Leonardtown,MD,20650,3-040011,40315 Drury Lane,Cherry Cove Creek,St Mary's County,MD,20650,4.79,\4.793 Acres\S/W Drury Ln\Cherry Cove Creek,,,70300,
Company,,,Bennett Homes Llc,,,,,PO Box 530,,Leonardtown,MD,20650,3-040054,41921 Newman Way,Centerline Enterprises,St Mary's County,MD,,3.46,"Centerline Enterprises\Lot 500-5 3.46 Acs\Plat 63/63, 66/117",,,97300,
Company,,,Belvidere Farm & Investments,,,,,PO Box 502,,Leonardtown,MD,20650,3-040267,Poplar Hill Cir,Tower Hill,St Mary's County,MD,,116.56,\116.56 Acres\W/S Poplar Hill Cr\Tower Hill,,,14500,
Company,,,Wisemer Llc,,,,,PO Box 26,,Leonardtown,MD,20650,3-042537,Rt 244,Leonardtown,St Mary's County,MD,20650,0.41,"\17,859 Sq Ft\Off Md Rt 244\Leonardtown",,,17800,
Company,,,Commissioners Of St Marys County,,,,,PO Box 653,,Leonardtown,MD,20650,3-043010,Evergreen Ct,Wilderness Cluster,St Mary's County,MD,,0.62,"Wilderness Cluster\Outlot = 27,007Sf\Plat 28/101\Wilderness",,,67300,
Company,,,Riley Holdings Llc,,,,,41378 Holiday Ct C/O Michael And Nico,,Leonardtown,MD,20650,3-043401,Pope St,Leonardtown,St Mary's County,MD,,0.11,"\4,791 Sq Ft\E/S Popes St\Leonardtown",,,14300,
Company,,,Glockner Ronald Wilfred Trst & Kathryn Willey Trust,,,,,21669 Pebble Beach Ct,,Leonardtown,MD,20650,3-044262,,Breton Bay Pud,St Mary's County,MD,,1.2,Breton Bay Pud\Lot 81 Plus .551 Acs\Sec 1 Plat 30/87\Breton,,,39300,
Company,,,Steuart Petroleum Company,,,,,5454 Wisconsin Ave Ste 700,,Chevy Chase,MD,20815,3-046370,Point Lookout Road,Belvidere Woodland,St Mary's County,MD,,1.21,Belvidere Woodland\Lot 50 & P/O Lot 51\Plat 2/43\Belvidere W,,,86000,
Company,,,Commissioners Of St Marys County,,,,,PO Box 653,,Leonardtown,MD,20650,3-046850,Mcintosh Road,Mcintosh Hills,St Mary's County,MD,,1.26,\Parcel 1 = 1.26 Ac\Mcintosh Rd\Mcintosh Hills,,,85700,
Company,,,Hewins & Sons Inc,,,,,40854 Lake And Breton View Dr,,Leonardtown,MD,20650,3-046990,Knight Road,Breton Bay,St Mary's County,MD,,1.24,\Tract 2 P2\Knight Road\Breton Bay,,,94200,
Company,,,Big Chestnut Llc,,,,,21909 Three Notch Rd,,Lexington Park,MD,20653,3-077055,Greentree Dr,Preserve At Big Chestnut,St Mary's County,MD,,4.82,Preserve At Big Chestnut\Parcel 12A\Plats 61/46 & 63/91\Pres,,,12000,
Company,,,Big Chestnut Llc,,,,,21909 Three Notch Rd,,Lexington Park,MD,20653,3-077136,Greenstone Dr,Preserve At Big Chestnut,St Mary's County,MD,,5.96,Preserve At Big Chestnut\Lot 22A\Plats 61/46 & 63/91\Preserv,,,14900,
Company,,,Big Chestnut Llc,,,,,21909 Three Notch Rd,,Lexington Park,MD,20653,3-077144,Greenstone Dr,Preserve At Big Chestnut,St Mary's County,MD,,4.42,Preserve At Big Chestnut\Lot 21A\Plats 61/46 & 63/91\Preserv,,,11000,
Company,,,St Marys County Metropolitan Commission,,,,,43990 Commerce Ave,,Hollywood,MD,20636,3-054985,Bayside Road,St Clements Woods,St Mary's County,MD,,0.61,"\Parcel A Eq 26,572Sf\W/S Bayside Rd\St Clements Woods",,,66800,
Company,,,Board Of County Commissioners,,,,,PO Box 653,,Leonardtown,MD,20650,3-055426,Lawrence Hayden Road,Lawrence Hayden Rd,St Mary's County,MD,,4.05,Lawrence Hayden Rd\4.05 Acs P/O Tract 2\Brickhouse Farm\Lawr,,,84400,
Company,,,Sunset Ridge Llc,,,,,23450 River Hill Ct,,Lexington Park,MD,20653,3-055701,42869 Dusty Dr,Sunset Ridge,St Mary's County,MD,20636,1.19,Sunset Ridge\Lot 1\Plat 76/60\Sunset Ridge,,,85900,
Company,,,Chappelear Shirley A Trustee,,,,,3401 Love Point Rd,,Stevensville,MD,21666,3-057658,Old Breton Beach Road,G H Chappelears Subd,St Mary's County,MD,20650,0.2251,\Lot 32\Plat 4/330\G H Chappelears Subd,,,38400,
Company,,,Abell B Kennedy Trustee Survivor'S Trust,,,,,PO Box 563,,Leonardtown,MD,20650,3-058514,Washington St,,St Mary's County,MD,20650,0.59,"\25,700 Sq Ft\Washington St\",,,84200,
Company,,,Board Of Trustees Of The College Of Southern Maryland The,,,,,PO Box 910,,La Plata,MD,20646,3-058581,Washington St,Leonardtown,St Mary's County,MD,20650,0.75,\Residue\Corner Of Rts 5 & 245\Leonardtown,,,16300,
Company,,,Atlantic Broadband Finance Llc A Delaware Limted Liability C,,,,,Two Batterymarch Pk 2Nd Fl,,Quincy,MA,"=""02169""",3-059243,23339 Greenbrier Road,Beavan Subdivision,St Mary's County,MD,20650,0.6326,Beavan Subdivision\Lot 500-2\Plat 48/78\Beavan Subdivision,,,89700,
Company,,,Lucky Prince Llc,,,,,3308 Tinkers Branch Way,,Fort Washington,MD,20744,3-062546,Point Lookout Road,Lovevillagee,St Mary's County,MD,20656,0.6899,Lovevillagee\Pt Of Parcel 106\Plat 48/38\Loveville,,,26800,
Company,,,Tudor Hall Funding Llc,,,,,24024 Frederick Rd,,Clarksburg,MD,20871,3-063402,Rt 5,Tudor Hall Farms,St Mary's County,MD,20650,2.54,Tudor Hall Farms\Outparcel F\S/S Md Rt 5\Tudor Hall Farm,,,56700,
Company,,,Board Of County Commissioners Of St Marys County Md,,,,,23115 Leonard Hall Dr PO Box 653,,Leonardtown,MD,20650,3-063828,Abells Wharf Road,Abells Wharf,St Mary's County,MD,,0.1414,\6160 Sf\Abells Wharf Rd\Abells Wharf,,,18400,
Company,,,Wathen Family Limited Partnership Ten The,,,,,PO Box 276 C/O Kenneth L Wathen,,Leonardtown,MD,20650,3-064247,40606 Crimson Way,Clearfields Breton Bay,St Mary's County,MD,20650,1.38,Clearfields Breton Bay\Lot 22\Plat 50/108\Clearfields Breton,,,96900,
Company,,,St Mary'S Sunshine Center Inc,,,,,22995 Moakley St,,Leonardtown,MD,20650,3-070964,22995 Moakley St,Edward Long/Sunshine Ctr,St Mary's County,MD,20650,0.3046,"\13,268 Sq Ft\Plat 55/21\Edward Long/Sunshine Ctr",,,19900,
Company,,,Ahura Llc,,,,,PO Box 1038,,Leonardtown,MD,20650,3-073866,Point Lookout Road,Mulford,St Mary's County,MD,,1.45,Mulford\Outparcel A Eq.1.453\Plat 58/3\Mulford Subd,,,88500,
Company,,,Breton Bay Farm Partnership Llp A Md Limited Liability Partn,,,,,PO Box 362 C/O Ernest Bell,,Leonardtown,MD,20650,3-074420,Medley Neck Road,Bell Property,St Mary's County,MD,,3.99,Bell Property\Density Res Parcel B\Plat 58/122\Bell Property,,,19900,
Company,,,Bennett Homes Llc,,,,,PO Box 530,,Leonardtown,MD,20650,3-074641,41810 Chelsey Faye Lane,Madel Property,St Mary's County,MD,,0.7529,Madel Property\Lot 2\Plat 58/75\Madel Property,,,81200,
Company,,,Bennett Homes Llc,,,,,PO Box 530,,Leonardtown,MD,20650,3-074676,41815 Chelsey Faye Lane,Madel Property,St Mary's County,MD,,0.8423,Madel Property\Lot 1\Plat 58/75\Madel Property,,,82500,
Company,,,Bennett Homes Llc,,,,,PO Box 530,,Leonardtown,MD,20650,3-074684,41825 Chelsey Faye Lane,Madel Property,St Mary's County,MD,,0.5844,Madel Property\Lot 4\Plat 58/75\Madel Property,,,78800,
Company,,,Bennett Homes Llc,,,,,PO Box 530,,Leonardtown,MD,20650,3-074692,41830 Carly Elizabeth Lane,Centerline Enterprises,St Mary's County,MD,,0.6925,Centerline Enterprises\Adjusted Parcel 3A\Plat69/85\Madel Su,,,80300,
Company,,,Bennett Homes Llc,,,,,PO Box 530,,Leonardtown,MD,20650,3-074706,41818 Carly Elizabeth Lane,Madel Property,St Mary's County,MD,,0.3535,Madel Property\Adj Par 1\Plat 58/75\Madel Property,,,74200,
Company,,,Big Chestnut Llc,,,,,21909 Three Notch Rd,,Lexington Park,MD,20653,3-084353,Bramble Berry Lane,Preserve At Big Chestnut,St Mary's County,MD,,17.97,Preserve At Big Chestnut\Parcel 11A\Phase Two\Preserve At Bi,,,44900,
Company,,,Big Chestnut Llc,,,,,21909 Three Notch Rd,,Lexington Park,MD,20653,3-084434,Gooseberry Dr,Preserve At Big Chestnut,St Mary's County,MD,,4.61,Preserve At Big Chestnut\Parcel 19A\Phase Two\Preserve At Bi,,,11500,
Company,,,Wuerl Donald W Roman Catholic Arch Of Washington,,,,,5001 Eastern Ave,,Washington,DC,20017,3-084531,Newtowne Neck Road,Roman Catholic Church,St Mary's County,MD,,4.95,\4.957 Acres\Cemetery\Roman Catholic Church,,,45100,
Company,,,Kelly Charlene M Trustee & James Patrick Trustee,,,,,23055 Newtowne Neck Rd,,Leonardtown,MD,20650,3-087573,23055 Newtowne Neck Road,Estate Of Joyce A Mattin,St Mary's County,MD,20650,65.9,\65.90 Acres\N/W Md Rt 243\Estate Of Joyce A Mattin,,,12300,
Company,,,Southpoint Church Inc,,,,,PO Box 2207,,Leonardtown,MD,20650,3-088731,43160 Saint Andrews Church Road,Plains-Glebe Farms,St Mary's County,MD,,49.65,Plains-Glebe Farms\Lot 3\Plat 68/107\Plains-Glebe Farm,,,24800,
Company,,,Medley'S Neck Llc,,,,,43148 Riverside Dr,,Hollywood,MD,20636,3-177629,20865 Edna Marie Lane,Bell'S Overlook,St Mary's County,MD,20650,3.95,Bell'S Overlook\Lot 1\Plat 69/9\Bells Overlook,,,35000,
Company,,,Medley'S Neck Llc,,,,,43148 Riverside Dr,,Hollywood,MD,20636,3-177630,20885 Edna Marie Lane,Bell'S Overlook,St Mary's County,MD,20636,1.5,Bell'S Overlook\Lot 2\Plat 69/9\Bells Overlook,,,35000,
Company,,,Medley'S Neck Llc,,,,,43148 Riverside Dr,,Hollywood,MD,20636,3-177631,20915 Edna Marie Lane,Bell'S Overlook,St Mary's County,MD,20650,1.64,Bell'S Overlook\Lot 3\Plat 69/9\Bells Overlook,,,35000,
Company,,,Medley'S Neck Llc,,,,,43148 Riverside Dr,,Hollywood,MD,20636,3-177632,20910 Edna Marie Lane,Bell'S Overlook,St Mary's County,MD,20650,4.7,Bell'S Overlook\Lot 4\Plat 69/9\Bells Overlook,,,35000,
Company,,,Medley'S Neck Llc,,,,,43148 Riverside Dr,,Hollywood,MD,20636,3-177633,20950 Edna Marie Lane,Bell'S Overlook,St Mary's County,MD,20650,15.04,Bell'S Overlook\Farmstead 6\Plat 69/9\Bells Overlook,,,60000,
Company,,,Medley'S Neck Llc,,,,,43148 Riverside Dr,,Hollywood,MD,20636,3-177634,20970 Edna Marie Lane,Bell'S Overlook,St Mary's County,MD,20650,15,Bell'S Overlook\Farmstead 7\Plat 69/9\Bells Overlook,,,60000,
Company,,,Medley'S Neck Llc,,,,,43148 Riverside Dr,,Hollywood,MD,20636,3-177635,20990 Edna Marie Lane,Bell'S Overlook,St Mary's County,MD,20650,15,Bell'S Overlook\Farmstead 8\Plat 69/9\Bells Overlook,,,60000,
Company,,,Ball Beryl Trustee Whitten'S Children'S Ins Trust,,,,,41575 Knight Rd,,Leonardtown,MD,20650,3-177837,41553 Knight Road,Prospect Hill Subdivisio,St Mary's County,MD,,1.5,\Lot 18\Plat 69@60\Prospect Hill Subdivisio,,,87500,
Company,,,Bennett Homes Llc,,,,,PO Box 530,,Leonardtown,MD,20650,3-177868,41845 Carly Elizabeth Lane,Centerline Enterprises,St Mary's County,MD,,2.314,Centerline Enterprises\Adjusted Parcel 3B\Plat 69/85\Madel S,,,91500,
Company,,,Calvert Llc C/O C R Bailey Jr,,,,,995 Prince Frederick Blvd Ste 201,,Prince Frederick,MD,20678,3-178018,23273 Clarks Rest Road,Clark'S Rest,St Mary's County,MD,20650,0.3067,Clark'S Rest\Lot 39\Phase 1\Clarks Rest,,,73000,
Company,,,Commissioners Of Leonardtown,,,,,PO Box 1,,Leonardtown,MD,20650,3-178089,Clarks Rest Road,Clark'S Rest,St Mary's County,MD,20650,8.979,Clark'S Rest\50 & 60 R/Ws\Phase 1\Clarks Rest,,,22400,
Company,,,Wildewood Residential Llc,,,,,11710 Plaza America Dr Ste 1100,,Reston,VA,20190,3-179229,23381 Lilliflora Dr,Magnolia Park At Wildewo,St Mary's County,MD,20619,0.2186,Magnolia Park At Wildewo\Lot 1\Phase 2\Magnolia Park At Wild,,,95400,
Company,,,Wildewood Residential Llc,,,,,11710 Plaza America Dr Ste 1100,,Reston,VA,20190,3-179230,23387 Lilliflora Dr,Magnolia Park At Wildewo,St Mary's County,MD,20619,0.1776,Magnolia Park At Wildewo\Lot 2\Phase 2\Magnolia Park At Wild,,,93500,
Company,,,Wildewood Residential Llc,,,,,11710 Plaza America Dr Ste 1100,,Reston,VA,20190,3-179238,23465 Lilliflora Dr,Magnolia Park At Wildewo,St Mary's County,MD,20619,0.2177,Magnolia Park At Wildewo\Lot 10\Phase 2\Magnolia Park At Wil,,,95400,
Company,,,Wildewood Residential Llc,,,,,11710 Plaza America Dr Ste 1100,,Reston,VA,20190,3-179243,23501 Lilliflora Dr,Magnolia Park At Wildewo,St Mary's County,MD,20619,0.1875,Magnolia Park At Wildewo\Lot 15\Phase 2\Magnolia Park At Wil,,,93900,
